date,week,ticker,occ,engine_took,decision,reason,outcome,realized_return,net_return,weight
2026-07-15 17:03,2026-W29,RIVN,RIVN260821C00018000,0,skip,,vertical,-0.1954,-0.2069,0.2642
2026-07-15 17:13,2026-W29,NVDA,NVDA260720C00207500,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.3351,0.3221,0.0123
2026-07-15 17:13,2026-W29,NVO,NVO260918C00050000,0,skip,,vertical,-0.0597,-0.0727,0.7317
2026-07-15 17:13,2026-W29,CRCL,CRCL260724C00069000,0,skip,,down,-0.5382,-0.5649,0.1242
2026-07-15 17:13,2026-W29,IREN,IREN260717P00039000,0,skip,,up,0.3684,0.3553,0.0322
2026-07-15 17:13,2026-W29,CRCL,CRCL260724C00070000,0,skip,,down,-0.5785,-0.5987,0.1242
2026-07-15 17:13,2026-W29,TIGR,TIGR280121P00003000,0,skip,,vertical,-0.3585,-0.4434,1.0
2026-07-15 17:13,2026-W29,RDDT,RDDT260731P00145000,0,skip,,up,0.4,0.3,0.1353
2026-07-15 17:13,2026-W29,FISV,FISV260821C00055000,0,skip,,vertical,-0.0872,-0.1128,0.31
2026-07-15 17:13,2026-W29,WFC,WFC260717P00087000,0,skip,,down,-0.875,-0.9271,0.5
2026-07-15 17:13,2026-W29,OXY,OXY260821P00055000,0,skip,,vertical,-0.2667,-0.2739,0.3699
2026-07-15 17:13,2026-W29,MSTR,MSTR260717P00097500,0,skip,,up,0.7686,0.7397,0.0374
2026-07-15 17:13,2026-W29,XLF,XLF280121P00054000,0,skip,,vertical,-0.0507,-0.0859,0.1255
2026-07-15 17:13,2026-W29,XLE,XLE260821P00052000,0,skip,,down,-0.5238,-0.5476,0.0602
2026-07-15 17:13,2026-W29,TQQQ,TQQQ261218P00030000,0,skip,,vertical,0.0441,0.0184,0.0818
2026-07-15 17:13,2026-W29,CLS,CLS260717P00315000,0,skip,,down,-0.714,-0.864,1.0
2026-07-15 17:22,2026-W29,SPY,SPY260821P00716000,0,skip,,up,0.6505,0.648,0.0087
2026-07-15 17:22,2026-W29,QQQ,QQQ260731P00676000,0,skip,,up,0.35,0.3425,0.0142
2026-07-15 17:22,2026-W29,GDX,GDX260821C00085000,0,skip,,down,-0.6222,-0.65,0.0598
2026-07-15 17:22,2026-W29,QQQ,QQQ260715C00714000,0,skip,,up,0.3659,0.3598,0.0161
2026-07-15 17:22,2026-W29,IWM,IWM260821P00281000,0,skip,,vertical,0.094,0.0846,0.0496
2026-07-15 17:22,2026-W29,MARA,MARA260918C00015000,0,skip,,vertical,-0.4184,-0.4388,0.2386
2026-07-15 17:22,2026-W29,SPY,SPY260717C00752000,0,skip,,up,0.3301,0.3269,0.0106
2026-07-15 17:22,2026-W29,MU,MU260717P00765000,0,skip,,down,-0.5063,-0.5527,0.0141
2026-07-15 17:22,2026-W29,MU,MU260715C00915000,0,skip,,up,0.4735,0.4491,0.0154
2026-07-15 17:22,2026-W29,IREN,IREN260724P00034000,0,skip,,up,0.3229,0.3177,0.0332
2026-07-15 17:22,2026-W29,SOC,SOC261016C00005000,0,skip,,vertical,0.0488,0.0244,1.0
2026-07-15 17:22,2026-W29,SOXX,SOXX260731P00540000,0,skip,,up,0.3817,0.3033,0.056
2026-07-15 17:32,2026-W29,AMD,AMD260715C00527500,0,skip,,up,0.3875,0.3563,0.0287
2026-07-15 17:32,2026-W29,META,META260715C00672500,0,skip,,up,0.304,0.244,0.0258
2026-07-15 17:32,2026-W29,IREN,IREN260821P00030000,0,skip,,up,0.3059,0.29,0.0336
2026-07-15 17:32,2026-W29,IREN,IREN260717C00041000,0,skip,,down,-0.55,-0.575,0.032
2026-07-15 17:32,2026-W29,TLT,TLT260821C00085000,0,skip,,up,0.3125,0.3047,0.0259
2026-07-15 17:32,2026-W29,SLV,SLV260821P00050000,0,skip,,up,0.3057,0.3005,0.0529
2026-07-15 17:32,2026-W29,OPEN,OPEN280121C00007000,0,skip,,vertical,-0.1639,-0.194,0.5
2026-07-15 17:32,2026-W29,TEAM,TEAM260918C00165000,0,skip,,down,-0.7053,-0.8368,0.2611
2026-07-15 17:32,2026-W29,XBI,XBI260821C00173000,0,skip,,down,-0.5191,-0.5496,0.1005
2026-07-15 17:32,2026-W29,EWY,EWY260731C00200000,0,skip,,down,-0.5087,-0.6609,0.0562
2026-07-15 17:32,2026-W29,XLB,XLB260731C00050500,0,skip,,up,0.3415,0.25,1.0
2026-07-15 17:32,2026-W29,EWJ,EWJ260731P00093000,0,skip,,up,0.3455,0.3,0.5421
2026-07-15 17:32,2026-W29,ZM,ZM260724C00094000,0,skip,,down,-0.5215,-0.5718,1.0
2026-07-15 17:42,2026-W29,IBIT,IBIT260918C00042000,0,skip,,down,-0.5,-0.5147,0.0429
2026-07-15 17:42,2026-W29,SPCX,SPCX260717P00130000,0,skip,,down,-0.5923,-0.6308,0.0244
2026-07-15 17:42,2026-W29,TSLA,TSLA260715C00395000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.7973,-0.8446,0.0238
2026-07-15 17:42,2026-W29,IGV,IGV260807C00097000,0,skip,,down,-0.966,-1.0723,0.1266
2026-07-15 17:42,2026-W29,IREN,IREN260717C00040000,0,skip,,down,-0.9774,-0.9925,0.0332
2026-07-15 17:42,2026-W29,SHEL,SHEL260717C00082500,0,skip,,up,0.76,0.6378,0.774
2026-07-15 17:42,2026-W29,IGV,IGV260724P00094500,0,skip,,vertical,0.0082,-0.0224,0.1274
2026-07-15 17:42,2026-W29,AA,AA260724P00047000,0,skip,,up,0.3679,0.2876,0.3106
2026-07-15 17:42,2026-W29,EWZ,EWZ260930P00033000,0,skip,,down,-1.0,-1.0855,0.1652
2026-07-15 17:42,2026-W29,BMNR,BMNR260821C00020000,0,skip,,down,-0.6727,-0.6909,0.1141
2026-07-15 17:42,2026-W29,OMER,OMER260821C00010000,0,skip,,down,-1.0,-1.0441,0.5
2026-07-15 17:52,2026-W29,CHTR,CHTR260918C00175000,0,skip,,vertical,-0.1381,-0.1619,0.2916
2026-07-15 17:52,2026-W29,REXR,REXR260717C00035000,0,skip,,down,-0.58,-0.88,1.0
2026-07-15 17:52,2026-W29,DRAM,DRAM260717C00057000,0,skip,,down,-0.8396,-0.8762,0.0385
2026-07-15 17:52,2026-W29,SQQQ,SQQQ260731C00036000,0,skip,,up,0.5634,0.5268,0.1862
2026-07-15 17:52,2026-W29,HYG,HYG260918P00080000,0,skip,,vertical,0.0119,-0.0119,0.803
2026-07-15 17:52,2026-W29,HUT,HUT260717P00095000,0,skip,,down,-0.5172,-0.6414,0.3333
2026-07-15 17:52,2026-W29,GDX,GDX261120P00067000,0,skip,,up,0.352,0.3387,0.0596
2026-07-15 17:52,2026-W29,KR,KR261016C00060000,0,skip,,up,0.3561,0.3447,0.4278
2026-07-15 17:52,2026-W29,AMPX,AMPX270617C00015000,0,skip,,vertical,-0.3147,-0.3588,0.431
2026-07-15 18:03,2026-W29,SPY,SPY260723C00760000,0,skip,,down,-0.5113,-0.5158,0.0095
2026-07-15 18:03,2026-W29,SPY,SPY260821P00605000,0,skip,,up,0.54,0.52,0.0087
2026-07-15 18:03,2026-W29,SPY,SPY261231C00850000,0,skip,,vertical,-0.3562,-0.3602,0.0086
2026-07-15 18:03,2026-W29,XYZ,XYZ260821C00095000,0,skip,,down,-0.5263,-0.5885,0.1431
2026-07-15 18:03,2026-W29,IBM,IBM260821C00250000,0,skip,,vertical,-0.3155,-0.3577,0.0251
2026-07-15 18:03,2026-W29,TLT,TLT270115P00082000,0,skip,,vertical,-0.0629,-0.0755,0.026
2026-07-15 18:03,2026-W29,SPY,SPY270630C00950000,0,skip,,vertical,-0.262,-0.2681,0.0086
2026-07-15 18:03,2026-W29,TLT,TLT270115C00083000,0,skip,,vertical,0.0317,0.0238,0.026
2026-07-15 18:03,2026-W29,SPY,SPY260723C00765000,0,skip,,down,-0.5,-0.5057,0.0097
2026-07-15 18:03,2026-W29,AAPL,AAPL260717C00330000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.685,0.6525,0.0456
2026-07-15 18:03,2026-W29,RKLB,RKLB260918C00150000,0,skip,,down,-0.6019,-0.625,0.126
2026-07-15 18:03,2026-W29,NVTS,NVTS260731C00012500,0,skip,,down,-0.5166,-0.545,0.3371
2026-07-15 18:03,2026-W29,NET,NET260717C00280000,0,skip,,down,-0.76,-0.8433,0.1667
2026-07-15 18:03,2026-W29,AEO,AEO260821P00018000,0,skip,,down,-0.7552,-0.7692,1.0
2026-07-15 18:03,2026-W29,LUNR,LUNR260731C00014500,0,skip,,down,-1.0,-1.0333,0.25
2026-07-15 18:03,2026-W29,CINF,CINF260821C00185000,0,skip,,down,-0.5837,-0.6959,1.0
2026-07-15 18:03,2026-W29,SLV,SLV260724C00052500,0,skip,,down,-0.5349,-0.5504,0.0532
2026-07-15 18:03,2026-W29,YINN,YINN260821C00025000,0,skip,,vertical,-0.2368,-0.2566,1.0
2026-07-15 18:03,2026-W29,CPRI,CPRI270115C00020000,0,skip,,vertical,-0.1484,-0.1968,1.0
2026-07-15 18:13,2026-W29,IBIT,IBIT261016C00043000,0,skip,,vertical,-0.1895,-0.2,0.0429
2026-07-15 18:13,2026-W29,QQQ,QQQ260720C00727000,0,skip,,down,-0.5957,-0.6021,0.0143
2026-07-15 18:13,2026-W29,AGNC,AGNC260821C00011000,0,skip,,vertical,-0.3585,-0.3868,0.5
2026-07-15 18:13,2026-W29,KRE,KRE260731P00077000,0,skip,,down,-0.5152,-0.5253,0.1249
2026-07-15 18:13,2026-W29,STUB,STUB260821C00010000,0,skip,,down,-0.5167,-0.5792,1.0
2026-07-15 18:13,2026-W29,AG,AG260821C00017000,0,skip,,vertical,-0.338,-0.3451,0.4787
2026-07-15 18:13,2026-W29,VG,VG270115C00017500,0,skip,,vertical,0.2154,0.1577,0.4878
2026-07-15 18:13,2026-W29,XYZ,XYZ260821C00100000,0,skip,,down,-0.5508,-0.6271,0.1429
2026-07-15 18:23,2026-W29,TQQQ,TQQQ260717P00072000,0,skip,,up,1.1714,1.1643,0.0769
2026-07-15 18:23,2026-W29,AAPL,AAPL260918C00390000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.3125,0.2902,0.0456
2026-07-15 18:23,2026-W29,AMD,AMD260715P00530000,0,skip,,up,0.5856,0.538,0.0271
2026-07-15 18:23,2026-W29,MSTR,MSTR260724P00091000,0,skip,,up,0.3042,0.275,0.0371
2026-07-15 18:23,2026-W29,C,C260918C00160000,0,skip,,down,-0.6765,-0.7353,0.078
2026-07-15 18:23,2026-W29,GLD,GLD260729P00365000,0,skip,,up,0.4145,0.3783,0.0385
2026-07-15 18:23,2026-W29,XBI,XBI260724C00162000,0,skip,,down,-0.6452,-0.6935,0.1
2026-07-15 18:23,2026-W29,GM,GM260724C00078000,0,skip,,vertical,-0.3013,-0.321,0.7304
2026-07-15 18:23,2026-W29,QXO,QXO270115C00035000,0,skip,,down,-0.5667,-0.8167,0.2845
2026-07-15 18:23,2026-W29,WHR,WHR260821C00047500,0,skip,,down,-1.0,-1.0652,1.0
2026-07-15 18:23,2026-W29,SLV,SLV260821C00056000,0,skip,,down,-0.5188,-0.5344,0.0504
2026-07-15 18:23,2026-W29,KR,KR260724P00056000,0,skip,,down,-0.8571,-0.873,0.3333
2026-07-15 18:34,2026-W29,SQQQ,SQQQ260731C00045000,0,skip,,up,0.3457,0.3395,0.1667
2026-07-15 18:34,2026-W29,AMZN,AMZN260717P00255000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.5677,-0.5839,0.0664
2026-07-15 18:34,2026-W29,ORCL,ORCL260717C00133000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.8459,-0.8607,0.0244
2026-07-15 18:34,2026-W29,WRBY,WRBY260821C00030000,0,skip,,vertical,-0.4179,-0.4893,1.0
2026-07-15 18:34,2026-W29,XLE,XLE260918C00057500,0,skip,,up,0.3218,0.3045,0.0597
2026-07-15 18:34,2026-W29,XLY,XLY260918P00114000,0,skip,,down,-0.5115,-0.5308,0.5
2026-07-15 18:34,2026-W29,BNY,BNY260918C00175000,0,skip,,down,-0.672,-0.772,0.3333
2026-07-15 18:34,2026-W29,EL,EL260724P00078000,0,skip,,down,-0.525,-0.6188,0.3333
2026-07-15 18:34,2026-W29,LZ,LZ260717C00007000,0,skip,,vertical,-0.4353,-0.4941,0.7492
2026-07-15 18:34,2026-W29,KMB,KMB260821C00115000,0,skip,,up,0.3231,0.3038,0.3333
2026-07-15 18:34,2026-W29,GDX,GDX260717C00076000,0,skip,,down,-0.875,-0.9286,0.0591
2026-07-15 18:34,2026-W29,EWZ,EWZ261016C00045000,0,skip,,down,-0.9062,-0.9219,0.1661
2026-07-15 18:34,2026-W29,DGX,DGX260717P00200000,0,skip,,down,-0.8839,-1.3194,1.0
2026-07-15 18:34,2026-W29,IREN,IREN260731C00045000,0,skip,,down,-0.684,-0.716,0.0332
2026-07-15 18:34,2026-W29,TLT,TLT260717P00084000,0,skip,,up,0.6429,0.5357,0.0256
2026-07-15 18:34,2026-W29,WOLF,WOLF270115C00080000,0,skip,,vertical,-0.4559,-0.5366,0.6331
2026-07-15 18:47,2026-W29,PFE,PFE270115C00025000,0,skip,,vertical,0.0714,0.0571,0.1951
2026-07-15 18:47,2026-W29,MO,MO260821P00070000,0,skip,,down,-0.5701,-0.5818,0.3017
2026-07-15 18:47,2026-W29,SLV,SLV260918C00056000,0,skip,,vertical,-0.2934,-0.3108,0.0505
2026-07-15 18:47,2026-W29,BLSH,BLSH260724C00024000,0,skip,,down,-0.8098,-0.8668,1.0
2026-07-15 18:47,2026-W29,NU,NU260918C00015000,0,skip,,vertical,-0.1846,-0.1923,0.5
2026-07-15 18:47,2026-W29,PYPL,PYPL260717C00055000,0,skip,,up,0.4519,0.3852,0.0836
2026-07-15 18:47,2026-W29,ASTS,ASTS260821P00045000,0,skip,,up,0.5135,0.482,0.0833
2026-07-15 18:47,2026-W29,BIDU,BIDU260717C00114000,0,skip,,down,-0.5324,-0.5718,0.1541
2026-07-15 18:47,2026-W29,GDX,GDX260918C00080000,0,skip,,down,-0.5155,-0.5366,0.0594
2026-07-15 18:47,2026-W29,REPL,REPL260821P00009000,0,skip,,vertical,-0.1125,-0.1437,0.4077
2026-07-15 18:47,2026-W29,CGAU,CGAU261016C00015000,0,skip,,down,-0.9673,-1.0184,0.5027
2026-07-15 18:53,2026-W29,BAC,BAC260918P00060000,0,skip,,vertical,-0.1214,-0.1301,0.219
2026-07-15 18:53,2026-W29,HYG,HYG260918P00079000,0,skip,,down,-0.7255,-0.8431,0.5
2026-07-15 18:53,2026-W29,PFE,PFE270115C00025000,0,skip,,vertical,0.0714,0.0571,0.1948
2026-07-15 18:53,2026-W29,AEHR,AEHR260724C00105000,0,skip,,down,-0.8486,-0.9986,0.5
2026-07-15 18:53,2026-W29,BABA,BABA260807C00140000,0,skip,,down,-0.5542,-0.5783,0.0588
2026-07-15 18:53,2026-W29,CMG,CMG260724C00036000,0,skip,,down,-0.5738,-0.6311,0.245
2026-07-15 18:53,2026-W29,GLD,GLD260720C00375000,0,skip,,down,-0.7398,-0.7732,0.0385
2026-07-15 18:53,2026-W29,CGAU,CGAU261016C00015000,0,skip,,down,-0.9673,-1.0184,0.5
2026-07-15 18:53,2026-W29,WULF,WULF261120C00030000,0,skip,,down,-0.5829,-0.5972,0.1051
2026-07-15 18:53,2026-W29,BABA,BABA260717C00121000,0,skip,,down,-0.5294,-0.576,0.0611
2026-07-15 18:53,2026-W29,PBYI,PBYI260821C00007500,0,skip,,down,-0.9385,-0.9962,1.0
2026-07-15 19:04,2026-W29,KO,KO260821C00082500,0,skip,,down,-0.6299,-0.6437,0.25
2026-07-15 19:04,2026-W29,NVDA,NVDA260724C00230000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.3529,0.3431,0.0118
2026-07-15 19:04,2026-W29,VFC,VFC260731C00017500,0,skip,,vertical,-0.3645,-0.4206,0.4087
2026-07-15 19:04,2026-W29,MRVL,MRVL260821P00120000,0,skip,,up,0.3554,0.3099,0.0454
2026-07-15 19:04,2026-W29,CMG,CMG270319C00045000,0,skip,,vertical,-0.2685,-0.3125,0.2477
2026-07-15 19:04,2026-W29,JBL,JBL260717P00290000,0,skip,,down,-1.0,-1.2727,0.25
2026-07-15 19:04,2026-W29,SOFI,SOFI260731C00020000,0,skip,,down,-0.5106,-0.5213,0.0802
2026-07-15 19:04,2026-W29,HUM,HUM260724C00442500,0,skip,,down,-0.5905,-0.7095,0.333
2026-07-15 19:16,2026-W29,SOXL,SOXL260724P00100000,0,skip,,up,0.3575,0.3083,0.024
2026-07-15 19:16,2026-W29,SPCX,SPCX260828P00100000,0,skip,,up,0.4486,0.4057,0.0223
2026-07-15 19:16,2026-W29,INTC,INTC260717C00102000,0,skip,,down,-0.5854,-0.5976,0.0834
2026-07-15 19:16,2026-W29,SKM,SKM260821C00035000,0,skip,,down,-0.5568,-0.5703,1.0
2026-07-15 19:16,2026-W29,C,C260717C00135000,0,skip,,down,-0.7411,-0.7768,0.0769
2026-07-15 19:16,2026-W29,DVN,DVN260821C00045000,0,skip,,down,-0.9774,-0.9925,0.1667
2026-07-15 19:16,2026-W29,CMG,CMG260918P00035000,0,skip,,vertical,0.1899,0.1857,0.248
2026-07-15 19:16,2026-W29,ONON,ONON260724P00039500,0,skip,,vertical,-0.1148,-0.1434,0.3481
2026-07-15 19:16,2026-W29,MRVL,MRVL261016C00290000,0,skip,,vertical,-0.3769,-0.3863,0.0453
2026-07-15 19:27,2026-W29,DRAM,DRAM260724P00055500,0,skip,,up,0.3164,0.2873,0.0384
2026-07-15 19:27,2026-W29,CRWV,CRWV260717C00076000,0,skip,,down,-0.6208,-0.632,0.0358
2026-07-15 19:27,2026-W29,SPY,SPY260723P00752000,0,skip,,up,0.3643,0.3618,0.0096
2026-07-15 19:27,2026-W29,W,W260724P00090000,0,skip,,vertical,0.0548,0.0258,0.305
2026-07-15 19:27,2026-W29,CAT,CAT260724P00785000,0,skip,,down,-0.6647,-0.8468,0.1
2026-07-15 19:27,2026-W29,PYPL,PYPL260918C00057500,0,skip,,vertical,-0.0546,-0.1058,0.0806
2026-07-15 19:27,2026-W29,TRV,TRV260821C00350000,0,skip,,up,0.5353,0.4912,0.9021
2026-07-15 19:27,2026-W29,REPL,REPL260807C00010000,0,skip,,down,-0.5245,-0.7235,0.3333
2026-07-15 19:33,2026-W29,TSLA,TSLA260715P00397500,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,vertical,0.0147,-0.0183,0.0238
2026-07-15 19:33,2026-W29,QQQ,QQQ260716P00700000,0,skip,,up,0.7188,0.7031,0.0143
2026-07-15 19:33,2026-W29,ALGM,ALGM260821P00040000,0,skip,,up,0.3615,0.3038,0.4195
2026-07-15 19:33,2026-W29,TLT,TLT260715C00082000,0,skip,,vertical,-0.0711,-0.0816,0.025
2026-07-15 19:33,2026-W29,CORZ,CORZ260821C00027000,0,skip,,down,-0.5036,-0.5719,0.25
2026-07-15 19:33,2026-W29,CORZ,CORZ260918P00017000,0,skip,,up,0.3113,0.283,0.3836
2026-07-15 19:33,2026-W29,MU,MU260717C00980000,0,skip,,down,-0.8543,-0.8829,0.0137
2026-07-15 19:33,2026-W29,RVMD,RVMD260918P00180000,0,skip,,vertical,-0.2021,-0.2373,0.6858
2026-07-15 19:33,2026-W29,CLS,CLS260731P00330000,0,skip,,up,0.357,0.3202,1.0
2026-07-15 19:45,2026-W29,IBRX,IBRX280121C00007500,0,skip,,down,-0.7316,-0.7579,0.7307
2026-07-15 19:45,2026-W29,ETHA,ETHA260918C00017000,0,skip,,down,-0.6304,-0.6522,0.1335
2026-07-15 19:45,2026-W29,GLW,GLW260717C00177500,0,skip,,down,-0.9038,-0.9544,0.2
2026-07-15 19:45,2026-W29,IWM,IWM260724P00295000,0,skip,,up,0.717,0.7094,0.0508
2026-07-15 19:45,2026-W29,RSI,RSI261016P00030000,0,skip,,vertical,-0.161,-0.1732,1.0
2026-07-15 19:45,2026-W29,XLP,XLP260717P00083500,0,skip,,down,-0.875,-0.9554,0.5
2026-07-15 19:45,2026-W29,MARA,MARA260918C00020000,0,skip,,down,-0.5135,-0.5676,0.2281
2026-07-15 19:45,2026-W29,EWJ,EWJ260828P00094000,0,skip,,up,0.6065,0.55,0.7126
2026-07-15 19:45,2026-W29,GDX,GDX260724C00076500,0,skip,,down,-0.75,-0.7946,0.0588
2026-07-15 19:57,2026-W29,ON,ON270319P00050000,0,skip,,vertical,-0.31,-0.541,0.0867
2026-07-15 19:57,2026-W29,NVDA,NVDA260717C00212500,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.6905,-0.7222,0.0119
2026-07-15 19:57,2026-W29,BNO,BNO270115C00070000,0,skip,,vertical,-0.0852,-0.1685,0.4799
2026-07-15 19:57,2026-W29,NVDA,NVDA260821C00240000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.5294,-0.5373,0.0105
2026-07-15 19:57,2026-W29,CRWV,CRWV260724C00080000,0,skip,,down,-0.5079,-0.5159,0.0361
2026-07-15 19:57,2026-W29,LRCX,LRCX260724C00410000,0,skip,,down,-0.9962,-1.0808,0.0909
2026-07-15 19:57,2026-W29,SLV,SLV261231P00035000,0,skip,,vertical,-0.0274,-0.0822,0.0503
2026-07-15 19:57,2026-W29,STZ,STZ260724P00120000,0,skip,,down,-0.9864,-1.475,0.2
2026-07-15 19:57,2026-W29,SLV,SLV260821C00053000,0,skip,,vertical,-0.2784,-0.3039,0.0503
2026-07-15 19:57,2026-W29,SMH,SMH260717P00570000,0,skip,,up,0.4025,0.3407,0.0213
2026-07-16 13:32,2026-W29,BMNR,BMNR260814C00016500,1,skip,,down,-0.5437,-0.7256,0.125
2026-07-16 13:32,2026-W29,SPY,SPY260821P00675000,0,skip,,up,0.7731,0.7695,0.0077
2026-07-16 13:32,2026-W29,TSLA,TSLA260717C00395000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.4852,0.4623,0.0223
2026-07-16 13:32,2026-W29,KRE,KRE260717C00074000,0,skip,,up,0.3249,0.2911,0.1324
2026-07-16 13:32,2026-W29,QQQ,QQQ260716C00713000,0,skip,,down,-0.6803,-0.6991,0.0137
2026-07-16 13:32,2026-W29,BMNR,BMNR270115C00025000,0,skip,,vertical,-0.1138,-0.1347,0.1042
2026-07-16 13:32,2026-W29,NFLX,NFLX260821C00080000,0,skip,,down,-0.9886,-1.0057,0.0347
2026-07-16 13:32,2026-W29,ASTS,ASTS260724C00065000,0,skip,,down,-0.5606,-0.6263,0.0796
2026-07-16 13:32,2026-W29,ASTS,ASTS260717C00060000,0,skip,,down,-0.5585,-0.6064,0.076
2026-07-16 13:32,2026-W29,IREN,IREN260918C00060000,0,skip,,vertical,-0.2284,-0.2335,0.0336
2026-07-16 13:32,2026-W29,AFRM,AFRM260717C00080000,0,skip,,down,-0.5243,-0.6498,0.3507
2026-07-16 13:42,2026-W29,BAC,BAC260814P00059000,1,skip,,down,-0.6744,-0.8083,0.2
2026-07-16 13:42,2026-W29,SLV,SLV260918C00053000,0,skip,,vertical,0.0325,0.0325,0.0489
2026-07-16 13:42,2026-W29,SPY,SPY260717C00756000,0,skip,,up,0.6364,0.6234,0.0092
2026-07-16 13:42,2026-W29,TSLA,TSLA260717P00385000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.6385,-0.6577,0.0222
2026-07-16 13:42,2026-W29,QQQ,QQQ260717P00700000,0,skip,,up,0.3061,0.3027,0.013
2026-07-16 13:42,2026-W29,FXI,FXI260918P00036000,0,skip,,vertical,0.0409,0.0114,0.9007
2026-07-16 13:42,2026-W29,COIN,COIN260717C00162500,0,skip,,down,-0.9971,-1.0225,0.0363
2026-07-16 13:42,2026-W29,ASTS,ASTS260821P00050000,0,skip,,up,0.3054,0.2784,0.076
2026-07-16 13:42,2026-W29,HCA,HCA260821C00455000,0,skip,,down,-1.0,-1.275,0.498
2026-07-16 13:42,2026-W29,BAC,BAC260724P00061000,0,skip,,vertical,-0.2329,-0.2671,0.1991
2026-07-16 13:42,2026-W29,LVS,LVS260717P00046000,0,skip,,down,-0.5194,-0.8566,1.0
2026-07-16 13:42,2026-W29,CDE,CDE260821P00017500,0,skip,,vertical,0.1789,0.1614,0.4553
2026-07-16 13:42,2026-W29,NBIS,NBIS260717C00200000,0,skip,,down,-0.6676,-0.7529,0.0153
2026-07-16 13:52,2026-W29,EWZ,EWZ260814C00037000,1,skip,,down,-0.9262,-1.7909,0.1429
2026-07-16 13:52,2026-W29,INTC,INTC260717P00096000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.306,0.2873,0.0676
2026-07-16 13:52,2026-W29,INTC,INTC260731C00120000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,down,-0.5502,-0.5576,0.0531
2026-07-16 13:52,2026-W29,AAPL,AAPL260717C00330000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.348,0.33,0.04
2026-07-16 13:52,2026-W29,GDX,GDX260821C00079000,0,skip,,vertical,-0.2198,-0.2253,0.0629
2026-07-16 13:52,2026-W29,SPY,SPY260717P00751000,0,skip,,down,-0.5075,-0.51,0.009
2026-07-16 13:52,2026-W29,EWY,EWY260717P00165000,0,skip,,up,0.8306,0.775,0.041
2026-07-16 13:52,2026-W29,EWZ,EWZ260918C00038000,0,skip,,vertical,-0.1013,-0.1266,0.1565
2026-07-16 13:52,2026-W29,FRO,FRO260821C00040000,0,skip,,down,-0.5333,-0.5636,0.5
2026-07-16 13:52,2026-W29,SMG,SMG260821C00080000,0,skip,,down,-0.872,-1.012,1.0
2026-07-16 13:52,2026-W29,GRRR,GRRR260717P00012500,0,skip,,down,-0.6114,-0.7257,1.0
2026-07-16 13:52,2026-W29,IREN,IREN260717P00034000,0,skip,,up,0.3448,0.2672,0.0406
2026-07-16 13:52,2026-W29,FIG,FIG260918C00025000,0,skip,,up,0.3201,0.2734,0.1552
2026-07-16 13:52,2026-W29,TLT,TLT260821C00084000,0,skip,,up,0.4494,0.4438,0.0259
2026-07-16 13:52,2026-W29,GS,GS260717C01000000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,vertical,-0.4565,-0.473,0.0535
2026-07-16 14:03,2026-W29,XRT,XRT260814P00087000,1,skip,,down,-0.6158,-1.0564,0.5
2026-07-16 14:03,2026-W29,SPIR,SPIR270115P00012000,0,skip,,vertical,-0.18,-0.2657,1.0
2026-07-16 14:03,2026-W29,SPY,SPY260821P00692000,0,skip,,up,0.7109,0.7062,0.0076
2026-07-16 14:03,2026-W29,TSLA,TSLA260720P00380000,0,TAKE,dark_pool.n_prints:HIGH & fundamentals.market_cap:HIGH & macro_context.execution_hour:LOW,up,0.6312,0.6234,0.018
2026-07-16 14:03,2026-W29,SPY,SPY260717P00743000,0,skip,,down,-0.5758,-0.5909,0.009
